balanceAccountId,businessDate,status
083022561X,Available
083050001X,Available
083060001X,Available
086479741X,Available
086749781X,Available
098500101X,Available
098500161X,Available
098600101X,Available
098600161X,Available
001720051X,Available
001720101X,Available
001730051X,Available
001730101X,Available
016510001X,Available
036730051X,Available
036730101X,Available
037720051X,Available
037720101X,Available
038730051X,Available
038730101X,Available
039720051X,Available
039720101X,Available
061101641X,Available
062102621X,Available
074789731X,Available
086479731X,Available
098500051X,Available
098500091X,Available
098600091X,Available
012100211X,Available
012100291X,Available
012100381X,Available
012100401X,Available
012100411X,Available
012100421X,Available
012100431X,Available
012100511X,Available
012100561X,Available
012100611X,Available
012100661X,Available
012100691X,Available
013002291X,Available
013002401X,Available
013002411X,Available
013002431X,Available
013002511X,Available
013002611X,Available
013002661X,Available
016000211X,Available
016000291X,Available
016000381X,Available
016000401X,Available
016000411X,Available
016000421X,Available
016000431X,Available
016000511X,Available
016000611X,Available
016000661X,Available
016000691X,Available
016510001X,Available
022100211X,Available
022100291X,Available
022100381X,Available
022100401X,Available
022100411X,Available
022100421X,Available
022100431X,Available
022100511X,Available
022100561X,Available
022100611X,Available
022100661X,Available
022100691X,Available
023002291X,Available
023002401X,Available
023002411X,Available
023002431X,Available
023002511X,Available
023002611X,Available
023002661X,Available
052000001X,Available
053000001X,Available
054000001X,Available
062000401X,Available
062000411X,Available
062000431X,Available
062000511X,Available
062000611X,Available
062000721X,Available
063304691X,Available
066005401X,Available
066005411X,Available
066005431X,Available
066005511X,Available
066005561X,Available
066005611X,Available
066005691X,Available
067006381X,Available
067006401X,Available
067006411X,Available
067006431X,Available
067006511X,Available
067006611X,Available
067006661X,Available
067006691X,Available
067106721X,Available
072000401X,Available
072000411X,Available
072000511X,Available
082101561X,Available
082102561X,Available
082130001X,Available
082140001X,Available
083012561X,Available
083022561X,Available
083050001X,Available
083060001X,Available
012100141X,Available
012100151X,Available
012100171X,Available
012100211X,Available
012100381X,Available
012100401X,Available
012100411X,Available
012100431X,Available
012100441X,Available
012100511X,Available
012100601X,Available
012100611X,Available
012100691X,Available
013002141X,Available
013002151X,Available
013002171X,Available
013002401X,Available
013002411X,Available
013002431X,Available
013002511X,Available
013002611X,Available
016000141X,Available
016000151X,Available
016000171X,Available
016000211X,Available
016000381X,Available
016000401X,Available
016000411X,Available
016000431X,Available
016000441X,Available
016000511X,Available
016000601X,Available
016000611X,Available
016000691X,Available
016510001X,Available
022100141X,Available
022100151X,Available
022100171X,Available
022100211X,Available
022100381X,Available
022100401X,Available
022100411X,Available
022100431X,Available
022100441X,Available
022100511X,Available
022100601X,Available
022100611X,Available
022100691X,Available
023002141X,Available
023002151X,Available
023002171X,Available
023002401X,Available
023002411X,Available
023002431X,Available
023002511X,Available
023002611X,Available
053000001X,Available
054000001X,Available
062000141X,Available
062000171X,Available
062000401X,Available
062000411X,Available
062000431X,Available
062000511X,Available
062000611X,Available
062000721X,Available
066005141X,Available
066005151X,Available
066005171X,Available
066005401X,Available
066005411X,Available
066005431X,Available
066005441X,Available
066005511X,Available
066005611X,Available
067006141X,Available
067006171X,Available
067006381X,Available
067006401X,Available
067006411X,Available
067006431X,Available
067006441X,Available
067006511X,Available
067006611X,Available
067006691X,Available
067106721X,Available
072000171X,Available
072000401X,Available
072000431X,Available
072000511X,Available
072000611X,Available
072000721X,Available
001720111X,Available
001730111X,Available
036730111X,Available
037720111X,Available
038730111X,Available
039720111X,Available
012100051X,Available
012100061X,Available
012100071X,Available
012100081X,Available
012100291X,Available
012100481X,Available
012100501X,Available
012100511X,Available
012100521X,Available
012100561X,Available
012100611X,Available
013002061X,Available
013002291X,Available
013002501X,Available
013002511X,Available
013002611X,Available
016000051X,Available
016000061X,Available
016000071X,Available
016000081X,Available
016000291X,Available
016000481X,Available
016000501X,Available
016000511X,Available
016000521X,Available
016000611X,Available
016510001X,Available
016550001X,Available
022100051X,Available
022100061X,Available
022100071X,Available
022100081X,Available
022100291X,Available
022100481X,Available
022100501X,Available
022100511X,Available
022100521X,Available
022100561X,Available
022100611X,Available
023002061X,Available
023002291X,Available
023002501X,Available
023002511X,Available
023002611X,Available
053000001X,Available
054000001X,Available
062000501X,Available
062000511X,Available
062000611X,Available
062000721X,Available
063304081X,Available
063304481X,Available
063304521X,Available
066005051X,Available
066005081X,Available
066005481X,Available
066005501X,Available
066005511X,Available
066005521X,Available
066005561X,Available
066005611X,Available
067006081X,Available
067006481X,Available
067006501X,Available
067006511X,Available
067006521X,Available
067006611X,Available
067106721X,Available
072000501X,Available
072000511X,Available
072000611X,Available
073304481X,Available
073304521X,Available
082101561X,Available
082102561X,Available
082130001X,Available
082140001X,Available
083012561X,Available
083022561X,Available
083050001X,Available
083060001X,Available
012100051X,Available
012100061X,Available
012100081X,Available
012100481X,Available
012100501X,Available
012100511X,Available
012100521X,Available
012100561X,Available
013002501X,Available
013002511X,Available
016000051X,Available
016000061X,Available
016000081X,Available
016000481X,Available
016000501X,Available
016000511X,Available
016000521X,Available
016510001X,Available
022100051X,Available
022100061X,Available
022100081X,Available
022100481X,Available
022100501X,Available
022100511X,Available
022100521X,Available
022100561X,Available
023002501X,Available
023002511X,Available
053000001X,Available
054000001X,Available
062000501X,Available
062000511X,Available
062000721X,Available
063304081X,Available
063304481X,Available
063304521X,Available
066005081X,Available
066005481X,Available
066005501X,Available
066005511X,Available
066005521X,Available
066005561X,Available
067006081X,Available
067006481X,Available
067006501X,Available
067006511X,Available
067006521X,Available
067106721X,Available
072000501X,Available
072000511X,Available
073304481X,Available
073304521X,Available
082101561X,Available
082102561X,Available
082130001X,Available
082140001X,Available
083012561X,Available
083022561X,Available
083050001X,Available
083060001X,Available
131300,Available
231300,Available
012100141X,Available
012100211X,Available
012100291X,Available
012100301X,Available
012100511X,Available
012100611X,Available
012100641X,Available
013002141X,Available
013002211X,Available
013002291X,Available
013002301X,Available
013002511X,Available
013002611X,Available
013002641X,Available
016000001X,Available
016000141X,Available
016000211X,Available
016000291X,Available
016000301X,Available
016000511X,Available
016000611X,Available
016000641X,Available
016000711X,Available
016510001X,Available
022100141X,Available
022100211X,Available
022100291X,Available
022100301X,Available
022100511X,Available
022100611X,Available
022100641X,Available
023002141X,Available
023002211X,Available
023002291X,Available
023002301X,Available
023002511X,Available
023002611X,Available
023002641X,Available
046000031X,Available
046002461X,Available
053000001X,Available
054000001X,Available
062000211X,Available
062000511X,Available
062000611X,Available
062000721X,Available
066005211X,Available
066005511X,Available
066005611X,Available
066005711X,Available
067006211X,Available
067006511X,Available
067006611X,Available
067006641X,Available
067106721X,Available
067199721X,Available
072000211X,Available
072000511X,Available
072000611X,Available
072000721X,Available
012100041X,Available
013002041X,Available
016000041X,Available
022100041X,Available
023002041X,Available
062000041X,Available
066005041X,Available
067006011X,Available
067006041X,Available
067006171X,Available
012100211X,Available
012100291X,Available
012100301X,Available
012100511X,Available
012100611X,Available
013002211X,Available
013002291X,Available
013002301X,Available
013002511X,Available
013002611X,Available
016000211X,Available
016000291X,Available
016000301X,Available
016000511X,Available
016000611X,Available
016510001X,Available
022100211X,Available
022100291X,Available
022100301X,Available
022100511X,Available
022100611X,Available
023002211X,Available
023002291X,Available
023002301X,Available
023002511X,Available
023002611X,Available
046000481X,Available
053000001X,Available
054000001X,Available
062000611X,Available
062000721X,Available
066005611X,Available
067006611X,Available
072000611X,Available
012100141X,Available
012100151X,Available
012100161X,Available
012100171X,Available
012100211X,Available
012100221X,Available
012100251X,Available
012100411X,Available
012100471X,Available
012100491X,Available
012100511X,Available
012100611X,Available
013002001X,Available
013002141X,Available
013002151X,Available
013002171X,Available
013002211X,Available
013002221X,Available
013002251X,Available
013002411X,Available
013002511X,Available
013002611X,Available
014001111X,Available
016000001X,Available
016000141X,Available
016000151X,Available
016000161X,Available
016000171X,Available
016000211X,Available
016000221X,Available
016000251X,Available
016000411X,Available
016000491X,Available
016000511X,Available
016000611X,Available
016570001X,Available
022100141X,Available
022100151X,Available
022100161X,Available
022100171X,Available
022100211X,Available
022100221X,Available
022100251X,Available
022100411X,Available
022100471X,Available
022100491X,Available
022100511X,Available
022100611X,Available
023002001X,Available
023002141X,Available
023002151X,Available
023002171X,Available
023002211X,Available
023002221X,Available
023002251X,Available
023002411X,Available
023002511X,Available
023002611X,Available
024100061X,Available
052000001X,Available
053000001X,Available
054000001X,Available
062000141X,Available
062000151X,Available
062000171X,Available
062000221X,Available
062000251X,Available
062000411X,Available
062000511X,Available
062000611X,Available
066005141X,Available
066005151X,Available
066005161X,Available
066005171X,Available
066005221X,Available
066005251X,Available
066005411X,Available
066005511X,Available
066005611X,Available
067006141X,Available
067006151X,Available
067006161X,Available
067006171X,Available
067006211X,Available
067006251X,Available
067006411X,Available
067006471X,Available
067006511X,Available
067006611X,Available
072000141X,Available
072000171X,Available
072000251X,Available
072000511X,Available
074001101X,Available
012100101X,Available
012100171X,Available
012100211X,Available
012100401X,Available
012100411X,Available
012100431X,Available
012100441X,Available
012100511X,Available
012100601X,Available
012100611X,Available
012100691X,Available
012100761X,Available
012101001X,Available
013002171X,Available
013002211X,Available
013002401X,Available
013002411X,Available
013002431X,Available
013002441X,Available
013002511X,Available
013002611X,Available
013002761X,Available
016000001X,Available
016000101X,Available
016000171X,Available
016000211X,Available
016000401X,Available
016000411X,Available
016000431X,Available
016000441X,Available
016000511X,Available
016000601X,Available
016000611X,Available
016000691X,Available
016000761X,Available
016510001X,Available
022100101X,Available
022100171X,Available
022100211X,Available
022100401X,Available
022100411X,Available
022100431X,Available
022100441X,Available
022100511X,Available
022100601X,Available
022100611X,Available
022100691X,Available
022100761X,Available
022101001X,Available
023002171X,Available
023002211X,Available
023002401X,Available
023002411X,Available
023002431X,Available
023002441X,Available
023002511X,Available
023002611X,Available
023002761X,Available
053000001X,Available
054000001X,Available
062000171X,Available
062000211X,Available
062000401X,Available
062000411X,Available
062000431X,Available
062000441X,Available
062000511X,Available
062000611X,Available
062000701X,Available
062000721X,Available
062000761X,Available
063304401X,Available
063304601X,Available
063304691X,Available
066005401X,Available
066005411X,Available
066005431X,Available
066005441X,Available
066005511X,Available
066005601X,Available
066005611X,Available
066005691X,Available
066005761X,Available
067006401X,Available
067006411X,Available
067006431X,Available
067006441X,Available
067006511X,Available
067006601X,Available
067006611X,Available
067006691X,Available
067006761X,Available
067199721X,Available
072000401X,Available
072000431X,Available
072000441X,Available
072000511X,Available
072000611X,Available
072000721X,Available
012100401X,Available
012100411X,Available
012100441X,Available
012100511X,Available
012100611X,Available
013002401X,Available
013002411X,Available
013002441X,Available
013002511X,Available
013002611X,Available
016000401X,Available
016000411X,Available
016000441X,Available
016000511X,Available
016000611X,Available
016510001X,Available
022100401X,Available
022100411X,Available
022100441X,Available
022100511X,Available
022100611X,Available
023002401X,Available
023002411X,Available
023002441X,Available
023002511X,Available
023002611X,Available
053000001X,Available
054000001X,Available
062000401X,Available
062000411X,Available
062000441X,Available
062000721X,Available
066005401X,Available
066005411X,Available
066005441X,Available
066005511X,Available
067006401X,Available
067006411X,Available
067006441X,Available
067006511X,Available
067006611X,Available
072000511X,Available
013002141X,Available
016000141X,Available
023002141X,Available
012100101X,Available
012100121X,Available
012100141X,Available
012100191X,Available
012100211X,Available
012100291X,Available
012100301X,Available
012100411X,Available
012100481X,Available
012100511X,Available
012100611X,Available
012101001X,Available
013002001X,Available
013002101X,Available
013002121X,Available
013002141X,Available
013002211X,Available
013002291X,Available
013002301X,Available
013002511X,Available
013002611X,Available
016000001X,Available
016000101X,Available
016000121X,Available
016000141X,Available
016000191X,Available
016000211X,Available
016000291X,Available
016000301X,Available
016000411X,Available
016000481X,Available
016000511X,Available
016000611X,Available
016510001X,Available
022100101X,Available
022100121X,Available
022100141X,Available
022100191X,Available
022100211X,Available
022100291X,Available
022100301X,Available
022100411X,Available
022100481X,Available
022100511X,Available
022100611X,Available
022101001X,Available
023002001X,Available
023002101X,Available
023002121X,Available
023002141X,Available
023002211X,Available
023002291X,Available
023002301X,Available
023002511X,Available
023002611X,Available
046001031X,Available
046001601X,Available
046002461X,Available
053000001X,Available
054000001X,Available
062000211X,Available
062000291X,Available
062000301X,Available
062000511X,Available
062000611X,Available
062000721X,Available
066005211X,Available
066005291X,Available
066005301X,Available
066005511X,Available
066005611X,Available
066005711X,Available
067006101X,Available
067006211X,Available
067006291X,Available
067006301X,Available
067006511X,Available
067006611X,Available
067006711X,Available
067106721X,Available
072000211X,Available
072000291X,Available
072000301X,Available
072000511X,Available
072000611X,Available
012100011X,Available
012100041X,Available
012100141X,Available
012100211X,Available
012100331X,Available
012100351X,Available
012100361X,Available
012100491X,Available
012100641X,Available
013002011X,Available
013002041X,Available
013002141X,Available
013002351X,Available
013002361X,Available
014001191X,Available
016000011X,Available
016000041X,Available
016000141X,Available
016000211X,Available
016000331X,Available
016000351X,Available
016000361X,Available
016000491X,Available
016000641X,Available
016570001X,Available
022100011X,Available
022100041X,Available
022100141X,Available
022100211X,Available
022100331X,Available
022100351X,Available
022100361X,Available
022100491X,Available
023002011X,Available
023002041X,Available
023002141X,Available
023002351X,Available
023002361X,Available
062000011X,Available
062000041X,Available
062000141X,Available
062000211X,Available
062000611X,Available
066005011X,Available
066005041X,Available
066005141X,Available
066005211X,Available
066005331X,Available
066005641X,Available
067006011X,Available
067006041X,Available
067006141X,Available
067006211X,Available
067006331X,Available
067106721X,Available
074001131X,Available
012100061X,Available
012100191X,Available
012100211X,Available
012100281X,Available
012100291X,Available
012100301X,Available
012100401X,Available
012100481X,Available
012100501X,Available
012100511X,Available
012100521X,Available
012100561X,Available
012100611X,Available
012100621X,Available
012100641X,Available
012100741X,Available
012100751X,Available
013002001X,Available
013002061X,Available
013002211X,Available
013002291X,Available
013002301X,Available
013002401X,Available
013002501X,Available
013002511X,Available
013002611X,Available
013002621X,Available
013002641X,Available
014000731X,Available
016000001X,Available
016000061X,Available
016000191X,Available
016000211X,Available
016000281X,Available
016000291X,Available
016000301X,Available
016000401X,Available
016000481X,Available
016000501X,Available
016000511X,Available
016000521X,Available
016000611X,Available
016000621X,Available
016000641X,Available
016000741X,Available
016000751X,Available
016510001X,Available
022100061X,Available
022100191X,Available
022100211X,Available
022100281X,Available
022100291X,Available
022100301X,Available
022100401X,Available
022100481X,Available
022100501X,Available
022100511X,Available
022100521X,Available
022100561X,Available
022100611X,Available
022100621X,Available
022100641X,Available
022100741X,Available
022100751X,Available
023002001X,Available
023002061X,Available
023002211X,Available
023002291X,Available
023002301X,Available
023002401X,Available
023002501X,Available
023002511X,Available
023002611X,Available
023002621X,Available
023002641X,Available
024000731X,Available
052000001X,Available
053000001X,Available
054000001X,Available
062000061X,Available
062000071X,Available
062000211X,Available
062000291X,Available
062000301X,Available
062000511X,Available
062000611X,Available
062000621X,Available
062000641X,Available
062000701X,Available
062000721X,Available
062000761X,Available
062001001X,Available
063304191X,Available
063304481X,Available
066005061X,Available
066005191X,Available
066005211X,Available
066005281X,Available
066005291X,Available
066005301X,Available
066005401X,Available
066005481X,Available
066005511X,Available
066005561X,Available
066005611X,Available
066005621X,Available
066005641X,Available
066005741X,Available
066005751X,Available
067006061X,Available
067006191X,Available
067006211X,Available
067006291X,Available
067006301X,Available
067006401X,Available
067006481X,Available
067006501X,Available
067006511X,Available
067006521X,Available
067006611X,Available
067006621X,Available
067006641X,Available
067006741X,Available
067006751X,Available
067106721X,Available
067199721X,Available
072000061X,Available
072000211X,Available
072000291X,Available
072000301X,Available
072000511X,Available
072000611X,Available
072000621X,Available
072000641X,Available
072000721X,Available
073304191X,Available
073304281X,Available
073304481X,Available
074001251X,Available
082101561X,Available
082102561X,Available
082130001X,Available
082140001X,Available
083012561X,Available
083022561X,Available
083050001X,Available
083060001X,Available
013002171X,Available
062000721X,Available
012100211X,Available
012100511X,Available
012100611X,Available
012100741X,Available
013002511X,Available
013002611X,Available
016000211X,Available
016000511X,Available
016000611X,Available
016000741X,Available
016510001X,Available
022100211X,Available
022100511X,Available
022100611X,Available
022100741X,Available
023002511X,Available
023002611X,Available
053000001X,Available
054000001X,Available
062000611X,Available
062000721X,Available
066005211X,Available
066005611X,Available
067006211X,Available
067006611X,Available
067006741X,Available
067199721X,Available
072000611X,Available
074001241X,Available
012100211X,Available
012100511X,Available
013002211X,Available
013002511X,Available
016000511X,Available
016510001X,Available
022100511X,Available
023002511X,Available
053000001X,Available
054000001X,Available
062000211X,Available
062000511X,Available
066005211X,Available
066005511X,Available
067006511X,Available
072000511X,Available
001720211X,Available
001730211X,Available
012100481X,Available
012100501X,Available
012100511X,Available
012100561X,Available
012100611X,Available
012100701X,Available
013002501X,Available
013002511X,Available
013002611X,Available
013002701X,Available
016000481X,Available
016000501X,Available
016000511X,Available
016000611X,Available
016000701X,Available
016510001X,Available
022100481X,Available
022100501X,Available
022100511X,Available
022100611X,Available
022100701X,Available
023002501X,Available
023002511X,Available
023002611X,Available
023002701X,Available
036730211X,Available
037720211X,Available
038730211X,Available
039720211X,Available
053000001X,Available
054000001X,Available
062000501X,Available
062000511X,Available
062000701X,Available
062000721X,Available
063304481X,Available
066005481X,Available
066005501X,Available
066005511X,Available
066005561X,Available
066005701X,Available
067006481X,Available
067006501X,Available
067006511X,Available
067006701X,Available
067106721X,Available
067199721X,Available
072000501X,Available
072000511X,Available
073304481X,Available
082101561X,Available
082130001X,Available
012100061X,Available
012100191X,Available
012100211X,Available
012100281X,Available
012100291X,Available
012100301X,Available
012100511X,Available
012100611X,Available
012100641X,Available
012101001X,Available
013002001X,Available
013002061X,Available
013002211X,Available
013002291X,Available
013002301X,Available
013002511X,Available
013002611X,Available
013002641X,Available
014000731X,Available
016000001X,Available
016000061X,Available
016000191X,Available
016000211X,Available
016000281X,Available
016000291X,Available
016000301X,Available
016000511X,Available
016000611X,Available
016000641X,Available
016000711X,Available
016510001X,Available
022100061X,Available
022100191X,Available
022100211X,Available
022100281X,Available
022100291X,Available
022100301X,Available
022100511X,Available
022100611X,Available
022100641X,Available
022101001X,Available
023002001X,Available
023002061X,Available
023002211X,Available
023002291X,Available
023002301X,Available
023002511X,Available
023002611X,Available
023002641X,Available
046000421X,Available
046001031X,Available
046001601X,Available
046001741X,Available
046002341X,Available
046002451X,Available
046002461X,Available
046002521X,Available
046077771X,Available
053000001X,Available
054000001X,Available
062000061X,Available
062000211X,Available
062000291X,Available
062000301X,Available
062000511X,Available
062000611X,Available
062000721X,Available
066005211X,Available
066005291X,Available
066005301X,Available
066005511X,Available
066005611X,Available
066005711X,Available
067006061X,Available
067006211X,Available
067006291X,Available
067006301X,Available
067006511X,Available
067006611X,Available
067006711X,Available
067106721X,Available
067199721X,Available
072000061X,Available
072000211X,Available
072000291X,Available
072000301X,Available
072000511X,Available
072000611X,Available
001720201X,Available
001720271X,Available
001730201X,Available
001730271X,Available
002020201X,Available
012100011X,Available
012100051X,Available
012100061X,Available
012100071X,Available
012100151X,Available
012100171X,Available
012100211X,Available
012100291X,Available
012100381X,Available
012100401X,Available
012100481X,Available
012100501X,Available
012100511X,Available
012100611X,Available
012100691X,Available
012100701X,Available
012100751X,Available
013002011X,Available
013002061X,Available
013002151X,Available
013002211X,Available
013002291X,Available
013002401X,Available
013002501X,Available
013002511X,Available
013002611X,Available
013002701X,Available
016000011X,Available
016000051X,Available
016000061X,Available
016000071X,Available
016000151X,Available
016000171X,Available
016000211X,Available
016000291X,Available
016000381X,Available
016000401X,Available
016000481X,Available
016000501X,Available
016000511X,Available
016000611X,Available
016000691X,Available
016000701X,Available
016000711X,Available
016000751X,Available
016510001X,Available
022100011X,Available
022100051X,Available
022100061X,Available
022100071X,Available
022100151X,Available
022100171X,Available
022100211X,Available
022100291X,Available
022100381X,Available
022100401X,Available
022100481X,Available
022100501X,Available
022100511X,Available
022100611X,Available
022100691X,Available
022100701X,Available
022100751X,Available
023002061X,Available
023002151X,Available
023002211X,Available
023002291X,Available
023002401X,Available
023002501X,Available
023002511X,Available
023002611X,Available
023002701X,Available
024000731X,Available
036730201X,Available
036730271X,Available
037720201X,Available
037720271X,Available
038730201X,Available
038730271X,Available
039720201X,Available
039720271X,Available
046000031X,Available
046000481X,Available
046002461X,Available
053000001X,Available
054000001X,Available
062000011X,Available
062000061X,Available
062000151X,Available
062000211X,Available
062000401X,Available
062000511X,Available
062000611X,Available
062000721X,Available
063304051X,Available
063304381X,Available
063304481X,Available
063304691X,Available
066005011X,Available
066005051X,Available
066005061X,Available
066005151X,Available
066005171X,Available
066005211X,Available
066005291X,Available
066005381X,Available
066005401X,Available
066005481X,Available
066005511X,Available
066005611X,Available
066005691X,Available
066005711X,Available
066005751X,Available
067006011X,Available
067006051X,Available
067006061X,Available
067006071X,Available
067006151X,Available
067006171X,Available
067006211X,Available
067006291X,Available
067006381X,Available
067006401X,Available
067006481X,Available
067006501X,Available
067006511X,Available
067006611X,Available
067006691X,Available
067006701X,Available
067006711X,Available
067006751X,Available
067106721X,Available
067199721X,Available
072000211X,Available
072000291X,Available
072000511X,Available
073304481X,Available
074001231X,Available
012100071X,Available
012100101X,Available
012100121X,Available
012100191X,Available
012100211X,Available
012100401X,Available
012100611X,Available
012100641X,Available
012100741X,Available
012101001X,Available
013002001X,Available
013002071X,Available
013002101X,Available
013002121X,Available
013002211X,Available
013002611X,Available
013002641X,Available
014000011X,Available
014001021X,Available
016000001X,Available
016000071X,Available
016000101X,Available
016000121X,Available
016000191X,Available
016000211X,Available
016000431X,Available
016000611X,Available
016000641X,Available
016000741X,Available
016510001X,Available
022100071X,Available
022100101X,Available
022100121X,Available
022100191X,Available
022100211X,Available
022100611X,Available
022100641X,Available
022100741X,Available
022101001X,Available
023002001X,Available
023002071X,Available
023002101X,Available
023002121X,Available
023002211X,Available
023002611X,Available
023002641X,Available
024110111X,Available
046002461X,Available
052000001X,Available
053000001X,Available
054000001X,Available
062000071X,Available
062000101X,Available
062000121X,Available
062000211X,Available
062000611X,Available
062000701X,Available
062000721X,Available
062001001X,Available
063304191X,Available
066005001X,Available
066005071X,Available
066005101X,Available
066005121X,Available
066005191X,Available
066005211X,Available
066005611X,Available
066005641X,Available
066005741X,Available
067006001X,Available
067006071X,Available
067006101X,Available
067006121X,Available
067006191X,Available
067006211X,Available
067006611X,Available
067006741X,Available
067106721X,Available
067199721X,Available
072000101X,Available
072000121X,Available
072000211X,Available
072000611X,Available
072001001X,Available
073304191X,Available
074000011X,Available
074001021X,Available
012100511X,Available
013002511X,Available
016000511X,Available
022100511X,Available
023002511X,Available
067006511X,Available
013002211X,Available
013002611X,Available
062000721X,Available
012100511X,Available
013002511X,Available
016000511X,Available
022100511X,Available
023002511X,Available
062000511X,Available
062000721X,Available
066005511X,Available
067006511X,Available
072000511X,Available
012100401X,Available
012100411X,Available
012100511X,Available
012100611X,Available
013002401X,Available
013002411X,Available
013002511X,Available
013002611X,Available
016000401X,Available
016000411X,Available
016000511X,Available
016000611X,Available
016510001X,Available
022100401X,Available
022100411X,Available
022100511X,Available
022100611X,Available
023002401X,Available
023002411X,Available
023002511X,Available
023002611X,Available
062000401X,Available
062000411X,Available
062000511X,Available
062000611X,Available
062000721X,Available
066005401X,Available
066005411X,Available
066005511X,Available
066005611X,Available
067006401X,Available
067006411X,Available
067006511X,Available
067006611X,Available
067106721X,Available
072000401X,Available
072000511X,Available
072000611X,Available
067006521X,Available
012100511X,Available
013002511X,Available
016000511X,Available
022100511X,Available
023002511X,Available
053000001X,Available
054000001X,Available
066005511X,Available
067006511X,Available
072000511X,Available
062000251X,Available
086100071X,Available
012100511X,Available
012100611X,Available
013002511X,Available
013002611X,Available
016000511X,Available
016000611X,Available
022100511X,Available
022100611X,Available
023002511X,Available
023002611X,Available
053000001X,Available
054000001X,Available
062000511X,Available
062000611X,Available
066005511X,Available
066005611X,Available
067006511X,Available
067006611X,Available
067199721X,Available
072000511X,Available
072000611X,Available
023002611X,Available
062000721X,Available
062000721X,Available
001720081X,Available
001720091X,Available
001728001X,Available
001730071X,Available
001730081X,Available
001730091X,Available
001738001X,Available
016000711X,Available
016510001X,Available
036730071X,Available
036730081X,Available
036730091X,Available
036738001X,Available
037720081X,Available
037720091X,Available
037728001X,Available
038730071X,Available
038730081X,Available
038730091X,Available
038738001X,Available
039720081X,Available
039720091X,Available
039728001X,Available
046002461X,Available
066005711X,Available
001720221X,Available
001720231X,Available
001730221X,Available
001730231X,Available
036730221X,Available
036730231X,Available
037720221X,Available
037720231X,Available
038730221X,Available
038730231X,Available
039720221X,Available
039720231X,Available
001724001X,Available
001724011X,Available
001724021X,Available
001724031X,Available
001734001X,Available
001734011X,Available
001734021X,Available
001734031X,Available
016510001X,Available
036734001X,Available
036734011X,Available
036734021X,Available
036734031X,Available
037724001X,Available
037724011X,Available
037724021X,Available
037724031X,Available
038734001X,Available
038734011X,Available
038734021X,Available
038734031X,Available
039724001X,Available
039724011X,Available
039724021X,Available
039724031X,Available
061105761X,Available
061106751X,Available
062100751X,Available
062100761X,Available
074899751X,Available
074899761X,Available
086749751X,Available
086749761X,Available
098500111X,Available
098500121X,Available
098500191X,Available
098600111X,Available
098600121X,Available
098600191X,Available
062000721X,Available
012100511X,Available
013002511X,Available
016000511X,Available
066005511X,Available
012100611X,Available
013002611X,Available
016000611X,Available
022100611X,Available
023002611X,Available
053000001X,Available
054000001X,Available
062000721X,Available
066005611X,Available
067006611X,Available
001108601X,Available
001108921X,Available
001109321X,Available
001720031X,Available
001720041X,Available
001720061X,Available
001720161X,Available
001730041X,Available
001730051X,Available
001730161X,Available
001736001X,Available
002102001X,Available
002102002X,Available
002102003X,Available
002102004X,Available
002102011X,Available
002102012X,Available
002102013X,Available
002102014X,Available
002102021X,Available
002102022X,Available
002102023X,Available
002102024X,Available
002102154X,Available
002102161X,Available
002102162X,Available
002102163X,Available
002102164X,Available
002102171X,Available
002102172X,Available
002102173X,Available
002102174X,Available
002102181X,Available
002102182X,Available
002102183X,Available
002102184X,Available
002102191X,Available
002102192X,Available
002102193X,Available
002102194X,Available
002102201X,Available
002102231X,Available
002102232X,Available
002102233X,Available
002102241X,Available
002102242X,Available
002102243X,Available
002102244X,Available
003103181X,Available
003103191X,Available
011400001X,Available
012100211X,Available
012100611X,Available
013002211X,Available
013002611X,Available
014000011X,Available
014000201X,Available
014000211X,Available
014000301X,Available
014000311X,Available
014000701X,Available
014000711X,Available
014000801X,Available
014000811X,Available
014000901X,Available
014000951X,Available
014100781X,Available
016000411X,Available
016510001X,Available
018010001X,Available
018020001X,Available
018070001X,Available
018103781X,Available
022100211X,Available
022100611X,Available
023002211X,Available
023002611X,Available
024000031X,Available
024000101X,Available
024000201X,Available
024000211X,Available
024000301X,Available
024000311X,Available
024000701X,Available
024000711X,Available
024000801X,Available
024000811X,Available
024000901X,Available
024000951X,Available
024100781X,Available
036730041X,Available
036730051X,Available
036730161X,Available
036736001X,Available
037720031X,Available
037720041X,Available
037720061X,Available
037720161X,Available
038730041X,Available
038730051X,Available
038734011X,Available
038736001X,Available
038738001X,Available
039720031X,Available
039720041X,Available
039720061X,Available
039720161X,Available
060101411X,Available
0601014111,Available
061100151X,Available
061101581X,Available
061101641X,Available
061101681X,Available
062000041X,Available
062000171X,Available
062000721X,Available
062102571X,Available
062103111X,Available
062103121X,Available
066005211X,Available
067106721X,Available
067199721X,Available
072000721X,Available
074000011X,Available
074639821X,Available
074789721X,Available
074789731X,Available
074899711X,Available
086500001X,Available
086769721X,Available
090000101X,Available
090000201X,Available
090000301X,Available
090000701X,Available
090600001X,Available
090600011X,Available
090600081X,Available
090600091X,Available
0946999919,Available
098600048X,Available
098600091X,Available
1000000000,Available
1000000002,Available
023002211X,Available
062000721X,Available
001736001X,Available
016510001X,Available
036736001X,Available
038736001X,Available
012100211X,Available
012100611X,Available
012100751X,Available
013002211X,Available
013002611X,Available
015100781X,Available
015202781X,Available
016000211X,Available
